WKT,csquare_area,surface_sar,subsurface_sar,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-34.45 64.9,-34.45 64.95,-34.4 64.95,-34.4 64.9,-34.45 64.9))",13.0999485210905,2.9743802380039,0.232001658564304,Greenland Sea,58B5,7603:144:394:1,64.925,-34.425
"POLYGON ((-34.8 64.9,-34.8 64.95,-34.75 64.95,-34.75 64.9,-34.8 64.9))",13.0999485210905,4.16413233320546,0.324802321990026,Greenland Sea,58B5,7603:144:497:2,64.925,-34.775
"POLYGON ((-35.75 64.25,-35.75 64.3,-35.7 64.3,-35.7 64.25,-35.75 64.25))",13.4167167755408,8.6801972555345,0.677055385931691,Greenland Sea,57B4,7603:245:227:3,64.275,-35.725
"POLYGON ((-35.75 64.35,-35.75 64.4,-35.7 64.4,-35.7 64.35,-35.75 64.35))",13.3680945702352,13.6214495314419,1.06247306345246,Greenland Sea,57B4,7603:245:237:3,64.375,-35.725
"POLYGON ((-35.6 64.4,-35.6 64.45,-35.55 64.45,-35.55 64.4,-35.6 64.4))",13.3437681877451,51.0389121177039,3.98103514518091,Greenland Sea,57B4,7603:245:245:2,64.425,-35.575
"POLYGON ((-35.75 64.4,-35.75 64.45,-35.7 64.45,-35.7 64.4,-35.75 64.4))",13.3437681877451,17.7732604780867,1.38631431729076,Greenland Sea,57B4,7603:245:247:1,64.425,-35.725
"POLYGON ((-35.75 64.45,-35.75 64.5,-35.7 64.5,-35.7 64.45,-35.75 64.45))",13.319431643395,3.14558230549148,0.245355419828335,Greenland Sea,57B4,7603:245:247:3,64.475,-35.725
"POLYGON ((-35.55 64.55,-35.55 64.6,-35.5 64.6,-35.5 64.55,-35.55 64.55))",13.2707281432562,1.76166194858571,0.137409631989686,Greenland Sea,58B4,7603:245:455:3,64.575,-35.525
"POLYGON ((-35.7 64.55,-35.7 64.6,-35.65 64.6,-35.65 64.55,-35.7 64.55))",13.2707281432562,4.50202497971904,0.351157948418085,Greenland Sea,58B4,7603:245:456:4,64.575,-35.675
"POLYGON ((-35.55 64.7,-35.55 64.75,-35.5 64.75,-35.5 64.7,-35.55 64.7))",13.1975971426826,3.14919774794338,0.245637424339584,Greenland Sea,58B4,7603:245:475:1,64.725,-35.525
"POLYGON ((-36.15 64.3,-36.15 64.35,-36.1 64.35,-36.1 64.3,-36.15 64.3))",13.3924107723397,2.32754079380394,0.181548181916708,Greenland Sea,57B3,7603:246:131:1,64.325,-36.125
"POLYGON ((-36.5 64.35,-36.5 64.4,-36.45 64.4,-36.45 64.35,-36.5 64.35))",13.3680945702352,3.30334724728262,0.257661085288044,Greenland Sea,57B3,7603:246:134:4,64.375,-36.475
"POLYGON ((-40.2 62.5,-40.2 62.55,-40.15 62.55,-40.15 62.5,-40.2 62.5))",14.2608582751591,2.36794987709976,0.184700090413781,Greenland Sea,54A3,7604:120:351:2,62.525,-40.175
"POLYGON ((-34.1 64.95,-34.1 65.0,-34.05 65.0,-34.05 64.95,-34.1 64.95))",13.0755113787445,7.15185391158134,0.557844605103345,Greenland Sea,58B5,7603:144:390:4,64.975,-34.075
"POLYGON ((-34.2 64.95,-34.2 65.0,-34.15 65.0,-34.15 64.95,-34.2 64.95))",13.0755113787445,3.1786017384806,0.247930935601487,Greenland Sea,58B5,7603:144:391:4,64.975,-34.175
"POLYGON ((-34.7 64.9,-34.7 64.95,-34.65 64.95,-34.65 64.9,-34.7 64.9))",13.0999485210905,6.45110024953735,0.503185819463913,Greenland Sea,58B5,7603:144:496:2,64.925,-34.675
"POLYGON ((-40.1 62.55,-40.1 62.6,-40.05 62.6,-40.05 62.55,-40.1 62.55))",14.236920838542,2.37193126118823,0.185010638372682,Greenland Sea,54A3,7604:120:350:4,62.575,-40.075
"POLYGON ((-40.55 62.75,-40.55 62.8,-40.5 62.8,-40.5 62.75,-40.55 62.75))",14.1410628541462,38.9664020011207,3.03937935608742,Greenland Sea,54A3,7604:120:475:3,62.775,-40.525
"POLYGON ((-25.55 68.05,-25.55 68.1,-25.5 68.1,-25.5 68.05,-25.55 68.05))",11.5417051468963,36.7265929651064,2.8646742512783,Greenland Sea,65C4,7602:485:205:3,68.075,-25.525
"POLYGON ((-30.05 65.45,-30.05 65.5,-30 65.5,-30 65.45,-30.05 65.45))",12.8305953632785,13.5037329862243,1.05329117292549,Greenland Sea,59B9,7603:350:140:3,65.475,-30.025
"POLYGON ((-30.55 65.4,-30.55 65.45,-30.5 65.45,-30.5 65.4,-30.55 65.4))",12.8551312426375,2.31031483792458,0.180204557358117,Greenland Sea,59B9,7603:350:245:1,65.425,-30.525
"POLYGON ((-35.15 64.85,-35.15 64.9,-35.1 64.9,-35.1 64.85,-35.15 64.85))",13.1243756872559,8.58985618565234,0.670008782480882,Greenland Sea,58B4,7603:245:381:3,64.875,-35.125
"POLYGON ((-30.65 65.55,-30.65 65.6,-30.6 65.6,-30.6 65.55,-30.65 65.55))",12.7814943100835,56.1168327446101,4.37711295407959,Greenland Sea,60B9,7603:350:456:3,65.575,-30.625
"POLYGON ((-35.95 64.35,-35.95 64.4,-35.9 64.4,-35.9 64.35,-35.95 64.35))",13.3680945702352,10.9075230674979,0.850786799264836,Greenland Sea,57B4,7603:245:239:3,64.375,-35.925
"POLYGON ((-36 64.35,-36 64.4,-35.95 64.4,-35.95 64.35,-36 64.35))",13.3680945702352,5.82943631873403,0.454696032861255,Greenland Sea,57B4,7603:245:239:4,64.375,-35.975
"POLYGON ((-35.7 64.45,-35.7 64.5,-35.65 64.5,-35.65 64.45,-35.7 64.45))",13.319431643395,2.61982881759352,0.204346647772295,Greenland Sea,57B4,7603:245:246:4,64.475,-35.675
"POLYGON ((-36.1 64.25,-36.1 64.3,-36.05 64.3,-36.05 64.25,-36.1 64.25))",13.4167167755408,7.65406241268693,0.59701686818958,Greenland Sea,57B3,7603:246:120:4,64.275,-36.075
"POLYGON ((-26.55 67.35,-26.55 67.4,-26.5 67.4,-26.5 67.35,-26.55 67.35))",11.8911630289,18.7320199764014,1.46109755815931,Greenland Sea,63C3,7602:476:235:3,67.375,-26.525
"POLYGON ((-36.2 64.25,-36.2 64.3,-36.15 64.3,-36.15 64.25,-36.2 64.25))",13.4167167755408,3.20102441542388,0.249679904403062,Greenland Sea,57B3,7603:246:121:4,64.275,-36.175
"POLYGON ((-31.3 65.3,-31.3 65.35,-31.25 65.35,-31.25 65.3,-31.3 65.3))",12.904173613453,4.02600782942337,0.314028610695022,Greenland Sea,59B8,7603:351:132:2,65.325,-31.275
"POLYGON ((-40.55 61.95,-40.55 62.0,-40.5 62.0,-40.5 61.95,-40.55 61.95))",14.52344929599,3.39827597385059,0.265065525960346,Greenland Sea,52A3,7604:110:495:3,61.975,-40.525
"POLYGON ((-30.8 65.5,-30.8 65.55,-30.75 65.55,-30.75 65.5,-30.8 65.5))",12.806049712863,61.0922398527686,4.76519470851595,Greenland Sea,60B9,7603:350:457:2,65.525,-30.775
"POLYGON ((-30.75 65.55,-30.75 65.6,-30.7 65.6,-30.7 65.55,-30.75 65.55))",12.7814943100835,47.74244474831,3.72391069036818,Greenland Sea,60B9,7603:350:457:3,65.575,-30.725
"POLYGON ((-40.6 62.5,-40.6 62.55,-40.55 62.55,-40.55 62.5,-40.6 62.5))",14.2608582751591,7.38314628347001,0.575885410110661,Greenland Sea,54A3,7604:120:455:2,62.525,-40.575
"POLYGON ((-30.7 65.5,-30.7 65.55,-30.65 65.55,-30.65 65.5,-30.7 65.5))",12.806049712863,86.2165462822739,6.72489061001736,Greenland Sea,60B9,7603:350:456:2,65.525,-30.675
"POLYGON ((-35.6 64.5,-35.6 64.55,-35.55 64.55,-35.55 64.5,-35.6 64.5))",13.2950849557184,2.735342641369,0.213356726026782,Greenland Sea,58B4,7603:245:455:2,64.525,-35.575
"POLYGON ((-36.05 64.25,-36.05 64.3,-36 64.3,-36 64.25,-36.05 64.25))",13.4167167755408,9.39010186379383,0.732427945375918,Greenland Sea,57B3,7603:246:120:3,64.275,-36.025
"POLYGON ((-36.1 64.35,-36.1 64.4,-36.05 64.4,-36.05 64.35,-36.1 64.35))",13.3680945702352,4.08060542311382,0.318287223002878,Greenland Sea,57B3,7603:246:130:4,64.375,-36.075
"POLYGON ((-36.25 64.3,-36.25 64.35,-36.2 64.35,-36.2 64.3,-36.25 64.3))",13.3924107723397,3.49131119070591,0.272322272875061,Greenland Sea,57B3,7603:246:132:1,64.325,-36.225
"POLYGON ((-36.45 64.35,-36.45 64.4,-36.4 64.4,-36.4 64.35,-36.45 64.35))",13.3680945702352,2.20870864965367,0.172279274672986,Greenland Sea,57B3,7603:246:134:3,64.375,-36.425
"POLYGON ((-30.8 65.55,-30.8 65.6,-30.75 65.6,-30.75 65.55,-30.8 65.55))",12.7814943100835,72.66614338955,5.6679591843849,Greenland Sea,60B9,7603:350:457:4,65.575,-30.775
"POLYGON ((-30.75 65.3,-30.75 65.35,-30.7 65.35,-30.7 65.3,-30.75 65.3))",12.904173613453,3.95219768588394,0.308271419498947,Greenland Sea,59B9,7603:350:237:1,65.325,-30.725
"POLYGON ((-40.45 61.95,-40.45 62.0,-40.4 62.0,-40.4 61.95,-40.45 61.95))",14.52344929599,4.25082591114995,0.331564421069696,Greenland Sea,52A3,7604:110:394:3,61.975,-40.425
"POLYGON ((-35.7 64.5,-35.7 64.55,-35.65 64.55,-35.65 64.5,-35.7 64.5))",13.2950849557184,2.40319389205991,0.187449123580673,Greenland Sea,58B4,7603:245:456:2,64.525,-35.675
"POLYGON ((-35.65 64.6,-35.65 64.65,-35.6 64.65,-35.6 64.6,-35.65 64.6))",13.2463612245573,6.77853315521884,0.52872558610707,Greenland Sea,58B4,7603:245:466:1,64.625,-35.625
"POLYGON ((-36.05 64.35,-36.05 64.4,-36 64.4,-36 64.35,-36.05 64.35))",13.3680945702352,3.49766179124042,0.272817619716753,Greenland Sea,57B3,7603:246:130:3,64.375,-36.025
"POLYGON ((-36.4 64.3,-36.4 64.35,-36.35 64.35,-36.35 64.3,-36.4 64.3))",13.3924107723397,3.8792346563399,0.302580303194513,Greenland Sea,57B3,7603:246:133:2,64.325,-36.375
"POLYGON ((-36.4 64.35,-36.4 64.4,-36.35 64.4,-36.35 64.35,-36.4 64.35))",13.3680945702352,3.49766179124042,0.272817619716753,Greenland Sea,57B3,7603:246:133:4,64.375,-36.375
"POLYGON ((-40.35 62.35,-40.35 62.4,-40.3 62.4,-40.3 62.35,-40.35 62.35))",14.3326053505503,8.88067044943176,0.692692295055677,Greenland Sea,53A3,7604:120:133:3,62.375,-40.325
"POLYGON ((-38.9 63.95,-38.9 64.0,-38.85 64.0,-38.85 63.95,-38.9 63.95))",13.5623375817577,3.36457045635291,0.262436495595527,Greenland Sea,56B1,7603:238:498:4,63.975,-38.875
"POLYGON ((-39.4 63.35,-39.4 63.4,-39.35 63.4,-39.35 63.35,-39.4 63.35))",13.8524597571097,8.81969727510873,0.687936387458481,Greenland Sea,55B0,7603:239:133:4,63.375,-39.375
"POLYGON ((-39.2 63.45,-39.2 63.5,-39.15 63.5,-39.15 63.45,-39.2 63.45))",13.8042106956048,3.01080910140217,0.23484310990937,Greenland Sea,55B0,7603:239:141:4,63.475,-39.175
"POLYGON ((-39.3 63.4,-39.3 63.45,-39.25 63.45,-39.25 63.4,-39.3 63.4))",13.8283404917986,2.81770817135354,0.219781237365576,Greenland Sea,55B0,7603:239:142:2,63.425,-39.275
"POLYGON ((-39.7 63.3,-39.7 63.35,-39.65 63.35,-39.65 63.3,-39.7 63.3))",13.87656847317,2.30873030283219,0.180080963620911,Greenland Sea,55B0,7603:239:236:2,63.325,-39.675
"POLYGON ((-39.75 63.35,-39.75 63.4,-39.7 63.4,-39.7 63.35,-39.75 63.35))",13.8524597571097,3.93792295061552,0.307157990148011,Greenland Sea,55B0,7603:239:237:3,63.375,-39.725
"POLYGON ((-39.25 63.55,-39.25 63.6,-39.2 63.6,-39.2 63.55,-39.25 63.55))",13.7559195840801,6.79810220090449,0.53025197167055,Greenland Sea,56B0,7603:239:352:3,63.575,-39.225
"POLYGON ((-39.15 63.7,-39.15 63.75,-39.1 63.75,-39.1 63.7,-39.15 63.7))",13.6834043948289,3.33480170796612,0.260114533221357,Greenland Sea,56B0,7603:239:371:1,63.725,-39.125
"POLYGON ((-36.2 64.4,-36.2 64.45,-36.15 64.45,-36.15 64.4,-36.2 64.4))",13.3437681877451,3.82199723314826,0.298115784185564,Greenland Sea,57B3,7603:246:141:2,64.425,-36.175
"POLYGON ((-37.9 64.35,-37.9 64.4,-37.85 64.4,-37.85 64.35,-37.9 64.35))",13.3680945702352,2.72040361540921,0.212191482001919,Greenland Sea,57B2,7603:247:238:4,64.375,-37.875
"POLYGON ((-19 70.05,-19 70.1,-18.95 70.1,-18.95 70.05,-19 70.05))",10.5339404840026,0.443870683254836,0.0346219132938772,Greenland Sea,"69D1",7701:208:209:4,70.075,-18.975
"POLYGON ((-19 70.1,-19 70.15,-18.95 70.15,-18.95 70.1,-19 70.1))",10.5085767851352,1.8539250745694,0.144606155816413,Greenland Sea,"69D1",7701:208:219:2,70.125,-18.975
"POLYGON ((-19.05 70.0,-19.05 70.05,-19 70.05,-19 70,-19.05 70.0))",10.559296160816,3.07503355389274,0.239852617203633,Greenland Sea,"69D0",7701:209:100:1,70.025,-19.025
"POLYGON ((-40.25 62.0,-40.25 62.05,-40.2 62.05,-40.2 62.0,-40.25 62.0))",14.4996323230668,9.03117165686957,0.704431389235826,Greenland Sea,53A3,7604:120:102:1,62.025,-40.225
"POLYGON ((-40.35 62.1,-40.35 62.15,-40.3 62.15,-40.3 62.1,-40.35 62.1))",14.4519652690644,1.97715443318734,0.154218045788612,Greenland Sea,53A3,7604:120:113:1,62.125,-40.325
"POLYGON ((-38.95 63.9,-38.95 63.95,-38.9 63.95,-38.9 63.9,-38.95 63.9))",13.5865716747896,2.10308883535496,0.164040929157687,Greenland Sea,56B1,7603:238:499:1,63.925,-38.925
"POLYGON ((-39.5 63.35,-39.5 63.4,-39.45 63.4,-39.45 63.35,-39.5 63.35))",13.8524597571097,3.18784238859352,0.248651706310294,Greenland Sea,55B0,7603:239:134:4,63.375,-39.475
"POLYGON ((-30.85 65.5,-30.85 65.55,-30.8 65.55,-30.8 65.5,-30.85 65.5))",12.806049712863,72.5718940223656,5.66060773374451,Greenland Sea,60B9,7603:350:458:1,65.525,-30.825
"POLYGON ((-19.05 70.05,-19.05 70.1,-19 70.1,-19 70.05,-19.05 70.05))",10.5339404840026,4.1921120085179,0.326984736664396,Greenland Sea,"69D0",7701:209:100:3,70.075,-19.025
"POLYGON ((-39.15 63.45,-39.15 63.5,-39.1 63.5,-39.1 63.45,-39.15 63.45))",13.8042106956048,5.54804302122963,0.432747355655911,Greenland Sea,55B0,7603:239:141:3,63.475,-39.125
"POLYGON ((-39.8 63.3,-39.8 63.35,-39.75 63.35,-39.75 63.3,-39.8 63.3))",13.87656847317,2.5146440865983,0.196142238754668,Greenland Sea,55B0,7603:239:237:2,63.325,-39.775
"POLYGON ((-39.25 63.6,-39.25 63.65,-39.2 63.65,-39.2 63.6,-39.25 63.6))",13.7317583055251,2.27002119513406,0.177061653220456,Greenland Sea,56B0,7603:239:362:1,63.625,-39.225
"POLYGON ((-39.25 63.65,-39.25 63.7,-39.2 63.7,-39.2 63.65,-39.25 63.65))",13.7075865696387,3.6005381800263,0.280841978042051,Greenland Sea,56B0,7603:239:362:3,63.675,-39.225
"POLYGON ((-40.7 62.0,-40.7 62.05,-40.65 62.05,-40.65 62.0,-40.7 62.0))",14.4996323230668,3.94130920886087,0.307422118291147,Greenland Sea,53A3,7604:120:206:2,62.025,-40.675
"POLYGON ((-39 63.9,-39 63.95,-38.95 63.95,-38.95 63.9,-39 63.9))",13.5865716747896,2.10308883535496,0.164040929157687,Greenland Sea,56B1,7603:238:499:2,63.925,-38.975
"POLYGON ((-39.4 63.3,-39.4 63.35,-39.35 63.35,-39.35 63.3,-39.4 63.3))",13.87656847317,26.7687918895948,2.0879657673884,Greenland Sea,55B0,7603:239:133:2,63.325,-39.375
"POLYGON ((-39.8 63.35,-39.8 63.4,-39.75 63.4,-39.75 63.35,-39.8 63.35))",13.8524597571097,1.68768126454951,0.131639138634862,Greenland Sea,55B0,7603:239:237:4,63.375,-39.775
"POLYGON ((-39.8 63.4,-39.8 63.45,-39.75 63.45,-39.75 63.4,-39.8 63.4))",13.8283404917986,1.7469790662392,0.136264367166657,Greenland Sea,55B0,7603:239:247:2,63.425,-39.775
"POLYGON ((-30.85 65.55,-30.85 65.6,-30.8 65.6,-30.8 65.55,-30.85 65.55))",12.7814943100835,53.7602593430351,4.19330022875674,Greenland Sea,60B9,7603:350:458:3,65.575,-30.825
"POLYGON ((-30.95 65.5,-30.95 65.55,-30.9 65.55,-30.9 65.5,-30.95 65.5))",12.806049712863,61.6432880066564,4.8081764645192,Greenland Sea,60B9,7603:350:459:1,65.525,-30.925
"POLYGON ((-37.9 63.35,-37.9 63.4,-37.85 63.4,-37.85 63.35,-37.9 63.35))",13.8524597571097,2.81280210758251,0.219398564391436,Greenland Sea,55B2,7603:237:238:4,63.375,-37.875
"POLYGON ((-39.95 63.15,-39.95 63.2,-39.9 63.2,-39.9 63.15,-39.95 63.15))",13.9488311422887,1.67602120647395,0.130729654104968,Greenland Sea,55B0,7603:239:219:3,63.175,-39.925
"POLYGON ((-39.1 63.5,-39.1 63.55,-39.05 63.55,-39.05 63.5,-39.1 63.5))",13.7800703869039,3.39309396013218,0.26466132889031,Greenland Sea,56B0,7603:239:350:2,63.525,-39.075
"POLYGON ((-39.25 63.5,-39.25 63.55,-39.2 63.55,-39.2 63.5,-39.25 63.5))",13.7800703869039,3.31140836479566,0.258289852454062,Greenland Sea,56B0,7603:239:352:1,63.525,-39.225
"POLYGON ((-39.2 63.65,-39.2 63.7,-39.15 63.7,-39.15 63.65,-39.2 63.65))",13.7075865696387,0.568506028425205,0.044343470217166,Greenland Sea,56B0,7603:239:361:4,63.675,-39.175
"POLYGON ((-39.05 63.8,-39.05 63.85,-39 63.85,-39 63.8,-39.05 63.8))",13.63500880211,1.90510709431887,0.148598353356872,Greenland Sea,56B0,7603:239:380:1,63.825,-39.025
"POLYGON ((-37.95 63.35,-37.95 63.4,-37.9 63.4,-37.9 63.35,-37.95 63.35))",13.8524597571097,2.25024168606601,0.175518851513149,Greenland Sea,55B2,7603:237:239:3,63.375,-37.925
"POLYGON ((-35.1 64.45,-35.1 64.5,-35.05 64.5,-35.05 64.45,-35.1 64.45))",13.319431643395,6.95262263130588,0.542304565241859,Greenland Sea,57B4,7603:245:140:4,64.475,-35.075
"POLYGON ((-35.2 64.45,-35.2 64.5,-35.15 64.5,-35.15 64.45,-35.2 64.45))",13.319431643395,90.2464800598736,7.03922544467015,Greenland Sea,57B4,7603:245:141:4,64.475,-35.175
"POLYGON ((-40.15 61.85,-40.15 61.9,-40.1 61.9,-40.1 61.85,-40.15 61.85))",14.5710500429917,2.85235745381234,0.222483881397362,Greenland Sea,52A3,7604:110:381:3,61.875,-40.125
"POLYGON ((-30.9 65.5,-30.9 65.55,-30.85 65.55,-30.85 65.5,-30.9 65.5))",12.806049712863,48.572517854605,3.78865639265919,Greenland Sea,60B9,7603:350:458:2,65.525,-30.875
"POLYGON ((-35.15 62.95,-35.15 63.0,-35.1 63.0,-35.1 62.95,-35.15 62.95))",14.0450325653622,3.24893802376812,0.253417165853914,Greenland Sea,54B4,7603:225:391:3,62.975,-35.125
"POLYGON ((-40.15 61.9,-40.15 61.95,-40.1 61.95,-40.1 61.9,-40.15 61.9))",14.5472552086747,18.7650860050979,1.46367670839764,Greenland Sea,52A3,7604:110:391:1,61.925,-40.125
"POLYGON ((-40.65 62.5,-40.65 62.55,-40.6 62.55,-40.6 62.5,-40.65 62.5))",14.2608582751591,24.9727637038751,1.94787556890226,Greenland Sea,54A3,7604:120:456:1,62.525,-40.625
"POLYGON ((-19.1 70.1,-19.1 70.15,-19.05 70.15,-19.05 70.1,-19.1 70.1))",10.5085767851352,3.08987512428233,0.241010259694022,Greenland Sea,"69D0",7701:209:110:2,70.125,-19.075
"POLYGON ((-30.7 64.3,-30.7 64.35,-30.65 64.35,-30.65 64.3,-30.7 64.3))",13.3924107723397,3.10338772507192,0.24206424255561,Greenland Sea,57B9,7603:140:236:2,64.325,-30.675
"POLYGON ((-35.25 64.8,-35.25 64.85,-35.2 64.85,-35.2 64.8,-35.25 64.8))",13.1487928586382,5.15619627207524,0.402183309221869,Greenland Sea,58B4,7603:245:382:1,64.825,-35.225
"POLYGON ((-36.45 63.85,-36.45 63.9,-36.4 63.9,-36.4 63.85,-36.45 63.85))",13.6107954210562,4.00784212182118,0.312611685502052,Greenland Sea,56B3,7603:236:384:3,63.875,-36.425
"POLYGON ((-38 63.35,-38 63.4,-37.95 63.4,-37.95 63.35,-38 63.35))",13.8524597571097,1.68768126454951,0.131639138634862,Greenland Sea,55B2,7603:237:239:4,63.375,-37.975
"POLYGON ((-38.1 63.35,-38.1 63.4,-38.05 63.4,-38.05 63.35,-38.1 63.35))",13.8524597571097,5.33807333305659,0.416369719978414,Greenland Sea,55B1,7603:238:130:4,63.375,-38.075
"POLYGON ((-38.65 63.4,-38.65 63.45,-38.6 63.45,-38.6 63.4,-38.65 63.4))",13.8283404917986,7.17419808295182,0.559587450470242,Greenland Sea,55B1,7603:238:246:1,63.425,-38.625
"POLYGON ((-35.9 64.15,-35.9 64.2,-35.85 64.2,-35.85 64.15,-35.9 64.15))",13.4652981112005,9.86422452710864,0.769409513114474,Greenland Sea,57B4,7603:245:218:4,64.175,-35.875
"POLYGON ((-37.85 63.45,-37.85 63.5,-37.8 63.5,-37.8 63.45,-37.85 63.45))",13.8042106956048,2.25810682605163,0.176132332432027,Greenland Sea,55B2,7603:237:248:3,63.475,-37.825
"POLYGON ((-40.35 62.2,-40.35 62.25,-40.3 62.25,-40.3 62.2,-40.35 62.2))",14.4042541918693,7.45391559348756,0.581405416292029,Greenland Sea,53A3,7604:120:123:1,62.225,-40.325
"POLYGON ((-38.05 63.35,-38.05 63.4,-38 63.4,-38 63.35,-38.05 63.35))",13.8524597571097,1.87520140505501,0.146265709594291,Greenland Sea,55B1,7603:238:130:3,63.375,-38.025
"POLYGON ((-38.2 63.3,-38.2 63.35,-38.15 63.35,-38.15 63.3,-38.2 63.3))",13.87656847317,2.99510958205257,0.2336185474001,Greenland Sea,55B1,7603:238:131:2,63.325,-38.175
"POLYGON ((-38.95 63.35,-38.95 63.4,-38.9 63.4,-38.9 63.35,-38.95 63.35))",13.8524597571097,3.18784238859352,0.248651706310294,Greenland Sea,55B1,7603:238:239:3,63.375,-38.925
"POLYGON ((-35.8 64.2,-35.8 64.25,-35.75 64.25,-35.75 64.2,-35.8 64.2))",13.4410125613285,5.02476988930992,0.391932051366174,Greenland Sea,57B4,7603:245:227:2,64.225,-35.775
"POLYGON ((-29.85 65.6,-29.85 65.65,-29.8 65.65,-29.8 65.6,-29.85 65.6))",12.7569291736401,24.4663144798337,1.90837252942703,Greenland Sea,60C0,7602:459:468:1,65.625,-29.825
"POLYGON ((-29.6 65.7,-29.6 65.75,-29.55 65.75,-29.55 65.7,-29.6 65.7))",12.7077697745986,13.7795701473016,1.07480647148952,Greenland Sea,60C0,7602:459:475:2,65.725,-29.575
"POLYGON ((-29.7 65.75,-29.7 65.8,-29.65 65.8,-29.65 65.75,-29.7 65.75))",12.6831755494375,122.911385896298,9.58708809991124,Greenland Sea,60C0,7602:459:476:4,65.775,-29.675
"POLYGON ((-29.75 65.7,-29.75 65.75,-29.7 65.75,-29.7 65.7,-29.75 65.7))",12.7077697745986,83.0596472184756,6.4786524830411,Greenland Sea,60C0,7602:459:477:1,65.725,-29.725
"POLYGON ((-40.25 62.15,-40.25 62.2,-40.2 62.2,-40.2 62.15,-40.25 62.15))",14.4281152242855,1.48831768064356,0.116088779090198,Greenland Sea,53A3,7604:120:112:3,62.175,-40.225
"POLYGON ((-40.85 62.05,-40.85 62.1,-40.8 62.1,-40.8 62.05,-40.85 62.05))",14.4758043080429,0.717781242333245,0.0559869369019931,Greenland Sea,53A3,7604:120:208:3,62.075,-40.825
"POLYGON ((-30.15 65.6,-30.15 65.65,-30.1 65.65,-30.1 65.6,-30.15 65.6))",12.7569291736401,44.7684837466082,3.49194173223544,Greenland Sea,60B9,7603:350:361:1,65.625,-30.125
"POLYGON ((-30.55 65.6,-30.55 65.65,-30.5 65.65,-30.5 65.6,-30.55 65.6))",12.7569291736401,6.9308319977739,0.540604895826364,Greenland Sea,60B9,7603:350:465:1,65.625,-30.525
"POLYGON ((-29.35 65.9,-29.35 65.95,-29.3 65.95,-29.3 65.9,-29.35 65.9))",12.6093349961698,3.70813160362564,0.2892342650828,Greenland Sea,60C0,7602:459:393:1,65.925,-29.325
"POLYGON ((-29.9 65.65,-29.9 65.7,-29.85 65.7,-29.85 65.65,-29.9 65.65))",12.7323543222402,135.37191354159,10.559009256244,Greenland Sea,60C0,7602:459:468:4,65.675,-29.875
"POLYGON ((-40.2 62.15,-40.2 62.2,-40.15 62.2,-40.15 62.15,-40.2 62.15))",14.4281152242855,3.24069172398194,0.252773954470591,Greenland Sea,53A3,7604:120:111:4,62.175,-40.175
"POLYGON ((-35.05 64.7,-35.05 64.75,-35 64.75,-35 64.7,-35.05 64.7))",13.1975971426826,2.36189831095754,0.184228068254688,Greenland Sea,58B4,7603:245:370:1,64.725,-35.025
"POLYGON ((-31 65.55,-31 65.6,-30.95 65.6,-30.95 65.55,-31 65.55))",12.7814943100835,36.1019169118364,2.81594951912324,Greenland Sea,60B9,7603:350:459:4,65.575,-30.975
"POLYGON ((-30.65 65.6,-30.65 65.65,-30.6 65.65,-30.6 65.6,-30.65 65.6))",12.7569291736401,6.0683794670556,0.473333598430337,Greenland Sea,60B9,7603:350:466:1,65.625,-30.625
"POLYGON ((-30.75 65.6,-30.75 65.65,-30.7 65.65,-30.7 65.6,-30.75 65.6))",12.7569291736401,11.0569750310089,0.862444052418692,Greenland Sea,60B9,7603:350:467:1,65.625,-30.725
"POLYGON ((-27.75 66.8,-27.75 66.85,-27.7 66.85,-27.7 66.8,-27.75 66.8))",12.1644945487791,4.91143708112364,0.383092092327644,Greenland Sea,62C2,7602:467:487:1,66.825,-27.725
"POLYGON ((-29.5 66.0,-29.5 66.05,-29.45 66.05,-29.45 66.0,-29.5 66.0))",12.5600599166319,4.13631020431719,0.322632195936741,Greenland Sea,61C0,7602:469:104:2,66.025,-29.475
"POLYGON ((-30.2 65.55,-30.2 65.6,-30.15 65.6,-30.15 65.55,-30.2 65.55))",12.7814943100835,118.144314478233,9.21525652930215,Greenland Sea,60B9,7603:350:351:4,65.575,-30.175
"POLYGON ((-23.5 68.7,-23.5 68.75,-23.45 68.75,-23.45 68.7,-23.5 68.7))",11.2156648861087,5.26002943473997,0.410282295909718,Greenland Sea,66C6,7602:383:374:2,68.725,-23.475
"POLYGON ((-23.5 68.75,-23.5 68.8,-23.45 68.8,-23.45 68.75,-23.5 68.75))",11.1905245421445,2.32126312776239,0.181058523965466,Greenland Sea,66C6,7602:383:374:4,68.775,-23.475
"POLYGON ((-24.45 68.45,-24.45 68.5,-24.4 68.5,-24.4 68.45,-24.45 68.45))",11.3412381049978,6.7529095240125,0.526726942872975,Greenland Sea,65C5,7602:384:144:3,68.475,-24.425
"POLYGON ((-25 68.25,-25 68.3,-24.95 68.3,-24.95 68.25,-25 68.25))",11.4415413317323,7.15912861723953,0.558412032144683,Greenland Sea,65C5,7602:384:229:4,68.275,-24.975
"POLYGON ((-24.2 68.55,-24.2 68.6,-24.15 68.6,-24.15 68.55,-24.2 68.55))",11.2910345941518,18.2054131336913,1.42002222442792,Greenland Sea,66C5,7602:384:351:4,68.575,-24.175
