WKT,fishing_category_FO,mw_fishinghours,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-30.2 66.2,-30.2 66.25,-30.15 66.25,-30.15 66.2,-30.2 66.2))",Otter,0.9225,Greenland Sea,61B9,7603:360:121:2,66.225,-30.175
"POLYGON ((-40.3 62.35,-40.3 62.4,-40.25 62.4,-40.25 62.35,-40.3 62.35))",Otter,3,Greenland Sea,53A3,7604:120:132:4,62.375,-40.275
"POLYGON ((-40.65 62.0,-40.65 62.05,-40.6 62.05,-40.6 62.0,-40.65 62.0))",Otter,0.775,Greenland Sea,53A3,7604:120:206:1,62.025,-40.625
"POLYGON ((-39.35 63.4,-39.35 63.45,-39.3 63.45,-39.3 63.4,-39.35 63.4))",Otter,0.66,Greenland Sea,55B0,7603:239:143:1,63.425,-39.325
"POLYGON ((-40.9 62.5,-40.9 62.55,-40.85 62.55,-40.85 62.5,-40.9 62.5))",Otter,0.9,Greenland Sea,54A3,7604:120:458:2,62.525,-40.875
"POLYGON ((-35.15 64.4,-35.15 64.45,-35.1 64.45,-35.1 64.4,-35.15 64.4))",Otter,4.665,Greenland Sea,57B4,7603:245:141:1,64.425,-35.125
"POLYGON ((-19.05 69.95,-19.05 70.0,-19 70.0,-19 69.95,-19.05 69.95))",Otter,0.135,Greenland Sea,"68D0",7601:499:390:3,69.975,-19.025
"POLYGON ((-30.95 65.9,-30.95 65.95,-30.9 65.95,-30.9 65.9,-30.95 65.9))",Otter,1.16725,Greenland Sea,60B9,7603:350:499:1,65.925,-30.925
"POLYGON ((-24.75 68.4,-24.75 68.45,-24.7 68.45,-24.7 68.4,-24.75 68.4))",Otter,18.2975,Greenland Sea,65C5,7602:384:247:1,68.425,-24.725
"POLYGON ((-35.75 64.2,-35.75 64.25,-35.7 64.25,-35.7 64.2,-35.75 64.2))",Otter,0.9,Greenland Sea,57B4,7603:245:227:1,64.225,-35.725
"POLYGON ((-36.3 64.1,-36.3 64.15,-36.25 64.15,-36.25 64.1,-36.3 64.1))",Otter,4.03333333333333,Greenland Sea,57B3,7603:246:112:2,64.125,-36.275
"POLYGON ((-34.2 65.05,-34.2 65.1,-34.15 65.1,-34.15 65.05,-34.2 65.05))",Otter,0.9,Greenland Sea,59B5,7603:354:101:4,65.075,-34.175
"POLYGON ((-24.2 68.5,-24.2 68.55,-24.15 68.55,-24.15 68.5,-24.2 68.5))",Otter,1.83,Greenland Sea,66C5,7602:384:351:2,68.525,-24.175
"POLYGON ((-23.05 69.1,-23.05 69.15,-23 69.15,-23 69.1,-23.05 69.1))",Otter,0.9,Greenland Sea,67C6,7602:393:110:1,69.125,-23.025
"POLYGON ((-29.35 65.95,-29.35 66.0,-29.3 66.0,-29.3 65.95,-29.35 65.95))",Otter,0.9,Greenland Sea,60C0,7602:459:393:3,65.975,-29.325
"POLYGON ((-40.75 62.1,-40.75 62.15,-40.7 62.15,-40.7 62.1,-40.75 62.1))",Otter,18.1094166666667,Greenland Sea,53A3,7604:120:217:1,62.125,-40.725
"POLYGON ((-30.2 65.5,-30.2 65.55,-30.15 65.55,-30.15 65.5,-30.2 65.5))",Otter,26.72744,Greenland Sea,60B9,7603:350:351:2,65.525,-30.175
"POLYGON ((-29.85 65.65,-29.85 65.7,-29.8 65.7,-29.8 65.65,-29.85 65.65))",Otter,17.39206,Greenland Sea,60C0,7602:459:468:3,65.675,-29.825
"POLYGON ((-40.5 62.45,-40.5 62.5,-40.45 62.5,-40.45 62.45,-40.5 62.45))",Otter,22.9566666666667,Greenland Sea,53A3,7604:120:144:4,62.475,-40.475
"POLYGON ((-24.4 68.5,-24.4 68.55,-24.35 68.55,-24.35 68.5,-24.4 68.5))",Otter,4.41,Greenland Sea,66C5,7602:384:353:2,68.525,-24.375
"POLYGON ((-36.35 64.3,-36.35 64.35,-36.3 64.35,-36.3 64.3,-36.35 64.3))",Otter,0.9,Greenland Sea,57B3,7603:246:133:1,64.325,-36.325
"POLYGON ((-26.15 67.4,-26.15 67.45,-26.1 67.45,-26.1 67.4,-26.15 67.4))",Otter,9.08,Greenland Sea,63C3,7602:476:141:1,67.425,-26.125
"POLYGON ((-40.1 62.55,-40.1 62.6,-40.05 62.6,-40.05 62.55,-40.1 62.55))",Otter,0.75,Greenland Sea,54A3,7604:120:350:4,62.575,-40.075
"POLYGON ((-38.1 63.35,-38.1 63.4,-38.05 63.4,-38.05 63.35,-38.1 63.35))",Otter,2.03333333333333,Greenland Sea,55B1,7603:238:130:4,63.375,-38.075
"POLYGON ((-23.8 68.6,-23.8 68.65,-23.75 68.65,-23.75 68.6,-23.8 68.6))",Otter,8.01,Greenland Sea,66C6,7602:383:467:2,68.625,-23.775
"POLYGON ((-39.65 62.45,-39.65 62.5,-39.6 62.5,-39.6 62.45,-39.65 62.45))",Otter,0.75,Greenland Sea,53B0,7603:229:246:3,62.475,-39.625
"POLYGON ((-33.05 64.55,-33.05 64.6,-33 64.6,-33 64.55,-33.05 64.55))",Otter,1.79441666666667,Greenland Sea,58B6,7603:143:350:3,64.575,-33.025
"POLYGON ((-35.45 64.55,-35.45 64.6,-35.4 64.6,-35.4 64.55,-35.45 64.55))",Otter,1,Greenland Sea,58B4,7603:245:354:3,64.575,-35.425
"POLYGON ((-31.25 65.5,-31.25 65.55,-31.2 65.55,-31.2 65.5,-31.25 65.5))",Otter,9.01,Greenland Sea,60B8,7603:351:352:1,65.525,-31.225
"POLYGON ((-30.1 65.65,-30.1 65.7,-30.05 65.7,-30.05 65.65,-30.1 65.65))",Otter,5.6628,Greenland Sea,60B9,7603:350:360:4,65.675,-30.075
"POLYGON ((-40.75 62.45,-40.75 62.5,-40.7 62.5,-40.7 62.45,-40.75 62.45))",Otter,0.9,Greenland Sea,53A3,7604:120:247:3,62.475,-40.725
"POLYGON ((-30.75 66.3,-30.75 66.35,-30.7 66.35,-30.7 66.3,-30.75 66.3))",Otter,0.58875,Greenland Sea,61B9,7603:360:237:1,66.325,-30.725
"POLYGON ((-34.15 65.1,-34.15 65.15,-34.1 65.15,-34.1 65.1,-34.15 65.1))",Otter,0.9,Greenland Sea,59B5,7603:354:111:1,65.125,-34.125
"POLYGON ((-30.75 66.1,-30.75 66.15,-30.7 66.15,-30.7 66.1,-30.75 66.1))",Otter,3.2683,Greenland Sea,61B9,7603:360:217:1,66.125,-30.725
"POLYGON ((-40.4 62.55,-40.4 62.6,-40.35 62.6,-40.35 62.55,-40.4 62.55))",Otter,0.775,Greenland Sea,54A3,7604:120:353:4,62.575,-40.375
"POLYGON ((-35.35 64.45,-35.35 64.5,-35.3 64.5,-35.3 64.45,-35.35 64.45))",Otter,13.8466666666667,Greenland Sea,57B4,7603:245:143:3,64.475,-35.325
"POLYGON ((-36.05 65.15,-36.05 65.2,-36 65.2,-36 65.15,-36.05 65.15))",Otter,1.03333333333333,Greenland Sea,59B3,7603:456:110:3,65.175,-36.025
"POLYGON ((-36.1 64.15,-36.1 64.2,-36.05 64.2,-36.05 64.15,-36.1 64.15))",Otter,3.03333333333333,Greenland Sea,57B3,7603:246:110:4,64.175,-36.075
"POLYGON ((-26.55 67.2,-26.55 67.25,-26.5 67.25,-26.5 67.2,-26.55 67.2))",Otter,3.03,Greenland Sea,63C3,7602:476:225:1,67.225,-26.525
"POLYGON ((-40.65 62.25,-40.65 62.3,-40.6 62.3,-40.6 62.25,-40.65 62.25))",Otter,9.04191666666667,Greenland Sea,53A3,7604:120:226:3,62.275,-40.625
"POLYGON ((-40.35 63.0,-40.35 63.05,-40.3 63.05,-40.3 63.0,-40.35 63.0))",Otter,0.9,Greenland Sea,55A3,7604:130:103:1,63.025,-40.325
"POLYGON ((-30.85 66.15,-30.85 66.2,-30.8 66.2,-30.8 66.15,-30.85 66.15))",Otter,0.608375,Greenland Sea,61B9,7603:360:218:3,66.175,-30.825
"POLYGON ((-35.1 64.75,-35.1 64.8,-35.05 64.8,-35.05 64.75,-35.1 64.75))",Otter,7.97858333333333,Greenland Sea,58B4,7603:245:370:4,64.775,-35.075
"POLYGON ((-40.25 62.7,-40.25 62.75,-40.2 62.75,-40.2 62.7,-40.25 62.7))",Otter,0.9,Greenland Sea,54A3,7604:120:372:1,62.725,-40.225
"POLYGON ((-39.85 63.25,-39.85 63.3,-39.8 63.3,-39.8 63.25,-39.85 63.25))",Otter,3.33,Greenland Sea,55B0,7603:239:228:3,63.275,-39.825
"POLYGON ((-40.6 62.4,-40.6 62.45,-40.55 62.45,-40.55 62.4,-40.6 62.4))",Otter,5.78,Greenland Sea,53A3,7604:120:245:2,62.425,-40.575
"POLYGON ((-39.6 63.15,-39.6 63.2,-39.55 63.2,-39.55 63.15,-39.6 63.15))",Otter,0.75,Greenland Sea,55B0,7603:239:215:4,63.175,-39.575
"POLYGON ((-39.6 63.6,-39.6 63.65,-39.55 63.65,-39.55 63.6,-39.6 63.6))",Otter,1.8,Greenland Sea,56B0,7603:239:465:2,63.625,-39.575
"POLYGON ((-36.3 64.0,-36.3 64.05,-36.25 64.05,-36.25 64.0,-36.3 64.0))",Otter,1,Greenland Sea,57B3,7603:246:102:2,64.025,-36.275
"POLYGON ((-21.1 68.5,-21.1 68.55,-21.05 68.55,-21.05 68.5,-21.1 68.5))",Otter,0.9,Greenland Sea,66C8,7602:381:350:2,68.525,-21.075
"POLYGON ((-36.1 64.05,-36.1 64.1,-36.05 64.1,-36.05 64.05,-36.1 64.05))",Otter,1.525,Greenland Sea,57B3,7603:246:100:4,64.075,-36.075
"POLYGON ((-35.5 64.3,-35.5 64.35,-35.45 64.35,-35.45 64.3,-35.5 64.3))",Otter,3.8,Greenland Sea,57B4,7603:245:134:2,64.325,-35.475
"POLYGON ((-30.5 66.5,-30.5 66.55,-30.45 66.55,-30.45 66.5,-30.5 66.5))",Otter,12.6021,Greenland Sea,62B9,7603:360:354:2,66.525,-30.475
"POLYGON ((-30.65 66.75,-30.65 66.8,-30.6 66.8,-30.6 66.75,-30.65 66.75))",Otter,2.3345,Greenland Sea,62B9,7603:360:476:3,66.775,-30.625
"POLYGON ((-40.55 61.95,-40.55 62.0,-40.5 62.0,-40.5 61.95,-40.55 61.95))",Otter,0.9,Greenland Sea,52A3,7604:110:495:3,61.975,-40.525
"POLYGON ((-40.6 62.75,-40.6 62.8,-40.55 62.8,-40.55 62.75,-40.6 62.75))",Otter,2,Greenland Sea,54A3,7604:120:475:4,62.775,-40.575
"POLYGON ((-36.1 64.25,-36.1 64.3,-36.05 64.3,-36.05 64.25,-36.1 64.25))",Otter,1.83,Greenland Sea,57B3,7603:246:120:4,64.275,-36.075
"POLYGON ((-40 62.05,-40 62.1,-39.95 62.1,-39.95 62.05,-40 62.05))",Otter,0.9,Greenland Sea,53B0,7603:229:209:4,62.075,-39.975
"POLYGON ((-30.3 66.45,-30.3 66.5,-30.25 66.5,-30.25 66.45,-30.3 66.45))",Otter,0.58875,Greenland Sea,61B9,7603:360:142:4,66.475,-30.275
"POLYGON ((-36.3 63.95,-36.3 64.0,-36.25 64.0,-36.25 63.95,-36.3 63.95))",Otter,1.75,Greenland Sea,56B3,7603:236:392:4,63.975,-36.275
"POLYGON ((-25.75 67.65,-25.75 67.7,-25.7 67.7,-25.7 67.65,-25.75 67.65))",Otter,26.005,Greenland Sea,64C4,7602:475:467:3,67.675,-25.725
"POLYGON ((-30.6 66.7,-30.6 66.75,-30.55 66.75,-30.55 66.7,-30.6 66.7))",Otter,0.456,Greenland Sea,62B9,7603:360:475:2,66.725,-30.575
"POLYGON ((-39.95 63.25,-39.95 63.3,-39.9 63.3,-39.9 63.25,-39.95 63.25))",Otter,0.775,Greenland Sea,55B0,7603:239:229:3,63.275,-39.925
"POLYGON ((-40.55 62.2,-40.55 62.25,-40.5 62.25,-40.5 62.2,-40.55 62.2))",Otter,19.9516666666667,Greenland Sea,53A3,7604:120:225:1,62.225,-40.525
"POLYGON ((-38 63.35,-38 63.4,-37.95 63.4,-37.95 63.35,-38 63.35))",Otter,1,Greenland Sea,55B2,7603:237:239:4,63.375,-37.975
"POLYGON ((-30.6 66.65,-30.6 66.7,-30.55 66.7,-30.55 66.65,-30.6 66.65))",Otter,1.756,Greenland Sea,62B9,7603:360:465:4,66.675,-30.575
"POLYGON ((-30.15 65.65,-30.15 65.7,-30.1 65.7,-30.1 65.65,-30.15 65.65))",Otter,3.77148,Greenland Sea,60B9,7603:350:361:3,65.675,-30.125
"POLYGON ((-29.55 65.8,-29.55 65.85,-29.5 65.85,-29.5 65.8,-29.55 65.8))",Otter,2.46246,Greenland Sea,60C0,7602:459:485:1,65.825,-29.525
"POLYGON ((-36.4 64.05,-36.4 64.1,-36.35 64.1,-36.35 64.05,-36.4 64.05))",Otter,1,Greenland Sea,57B3,7603:246:103:4,64.075,-36.375
"POLYGON ((-35.25 64.55,-35.25 64.6,-35.2 64.6,-35.2 64.55,-35.25 64.55))",Otter,3.56666666666667,Greenland Sea,58B4,7603:245:352:3,64.575,-35.225
"POLYGON ((-35.8 64.25,-35.8 64.3,-35.75 64.3,-35.75 64.25,-35.8 64.25))",Otter,18.7533333333333,Greenland Sea,57B4,7603:245:227:4,64.275,-35.775
"POLYGON ((-35.55 64.3,-35.55 64.35,-35.5 64.35,-35.5 64.3,-35.55 64.3))",Otter,2.81191666666667,Greenland Sea,57B4,7603:245:235:1,64.325,-35.525
"POLYGON ((-38.3 63.4,-38.3 63.45,-38.25 63.45,-38.25 63.4,-38.3 63.4))",Otter,20.45,Greenland Sea,55B1,7603:238:142:2,63.425,-38.275
"POLYGON ((-38.6 63.4,-38.6 63.45,-38.55 63.45,-38.55 63.4,-38.6 63.4))",Otter,3.25,Greenland Sea,55B1,7603:238:245:2,63.425,-38.575
"POLYGON ((-37.8 63.45,-37.8 63.5,-37.75 63.5,-37.75 63.45,-37.8 63.45))",Otter,4.36333333333333,Greenland Sea,55B2,7603:237:247:4,63.475,-37.775
"POLYGON ((-39.9 63.05,-39.9 63.1,-39.85 63.1,-39.85 63.05,-39.9 63.05))",Otter,0.75,Greenland Sea,55B0,7603:239:208:4,63.075,-39.875
"POLYGON ((-30.7 66.15,-30.7 66.2,-30.65 66.2,-30.65 66.15,-30.7 66.15))",Otter,2.7905,Greenland Sea,61B9,7603:360:216:4,66.175,-30.675
"POLYGON ((-40.35 62.8,-40.35 62.85,-40.3 62.85,-40.3 62.8,-40.35 62.8))",Otter,4.705,Greenland Sea,54A3,7604:120:383:1,62.825,-40.325
"POLYGON ((-36.2 64.4,-36.2 64.45,-36.15 64.45,-36.15 64.4,-36.2 64.4))",Otter,0.93,Greenland Sea,57B3,7603:246:141:2,64.425,-36.175
"POLYGON ((-29.8 65.45,-29.8 65.5,-29.75 65.5,-29.75 65.45,-29.8 65.45))",Otter,0.9,Greenland Sea,59C0,7602:459:247:4,65.475,-29.775
"POLYGON ((-36.1 64.35,-36.1 64.4,-36.05 64.4,-36.05 64.35,-36.1 64.35))",Otter,0.9,Greenland Sea,57B3,7603:246:130:4,64.375,-36.075
"POLYGON ((-35.25 64.5,-35.25 64.55,-35.2 64.55,-35.2 64.5,-35.25 64.5))",Otter,16.7016666666667,Greenland Sea,58B4,7603:245:352:1,64.525,-35.225
"POLYGON ((-37.5 63.7,-37.5 63.75,-37.45 63.75,-37.45 63.7,-37.5 63.7))",Otter,1,Greenland Sea,56B2,7603:237:374:2,63.725,-37.475
"POLYGON ((-31.3 65.55,-31.3 65.6,-31.25 65.6,-31.25 65.55,-31.3 65.55))",Otter,2.7,Greenland Sea,60B8,7603:351:352:4,65.575,-31.275
"POLYGON ((-30.9 65.55,-30.9 65.6,-30.85 65.6,-30.85 65.55,-30.9 65.55))",Otter,6.55918,Greenland Sea,60B9,7603:350:458:4,65.575,-30.875
"POLYGON ((-31.05 65.45,-31.05 65.5,-31 65.5,-31 65.45,-31.05 65.45))",Otter,8.63,Greenland Sea,59B8,7603:351:140:3,65.475,-31.025
"POLYGON ((-30.55 66.2,-30.55 66.25,-30.5 66.25,-30.5 66.2,-30.55 66.2))",Otter,4.42855833325,Greenland Sea,61B9,7603:360:225:1,66.225,-30.525
"POLYGON ((-35.6 64.4,-35.6 64.45,-35.55 64.45,-35.55 64.4,-35.6 64.4))",Otter,14.01,Greenland Sea,57B4,7603:245:245:2,64.425,-35.575
"POLYGON ((-30.4 66.9,-30.4 66.95,-30.35 66.95,-30.35 66.9,-30.4 66.9))",Otter,0.456,Greenland Sea,62B9,7603:360:393:2,66.925,-30.375
"POLYGON ((-30.45 66.1,-30.45 66.15,-30.4 66.15,-30.4 66.1,-30.45 66.1))",Otter,10.97645,Greenland Sea,61B9,7603:360:114:1,66.125,-30.425
"POLYGON ((-29.8 65.75,-29.8 65.8,-29.75 65.8,-29.75 65.75,-29.8 65.75))",Otter,47.04468,Greenland Sea,60C0,7602:459:477:4,65.775,-29.775
"POLYGON ((-30.15 65.6,-30.15 65.65,-30.1 65.65,-30.1 65.6,-30.15 65.6))",Otter,11.56558,Greenland Sea,60B9,7603:350:361:1,65.625,-30.125
"POLYGON ((-40.2 62.15,-40.2 62.2,-40.15 62.2,-40.15 62.15,-40.2 62.15))",Otter,0.9,Greenland Sea,53A3,7604:120:111:4,62.175,-40.175
"POLYGON ((-34.35 64.4,-34.35 64.45,-34.3 64.45,-34.3 64.4,-34.35 64.4))",Otter,0.75,Greenland Sea,57B5,7603:144:143:1,64.425,-34.325
"POLYGON ((-31.8 64.05,-31.8 64.1,-31.75 64.1,-31.75 64.05,-31.8 64.05))",Otter,0.9,Greenland Sea,57B8,7603:141:207:4,64.075,-31.775
"POLYGON ((-35.95 64.35,-35.95 64.4,-35.9 64.4,-35.9 64.35,-35.95 64.35))",Otter,3.48,Greenland Sea,57B4,7603:245:239:3,64.375,-35.925
"POLYGON ((-39.2 63.35,-39.2 63.4,-39.15 63.4,-39.15 63.35,-39.2 63.35))",Otter,38.5933333333333,Greenland Sea,55B0,7603:239:131:4,63.375,-39.175
"POLYGON ((-39.4 63.25,-39.4 63.3,-39.35 63.3,-39.35 63.25,-39.4 63.25))",Otter,252.783,Greenland Sea,55B0,7603:239:123:4,63.275,-39.375
"POLYGON ((-30.7 65.5,-30.7 65.55,-30.65 65.55,-30.65 65.5,-30.7 65.5))",Otter,21.04088,Greenland Sea,60B9,7603:350:456:2,65.525,-30.675
"POLYGON ((-39.3 63.25,-39.3 63.3,-39.25 63.3,-39.25 63.25,-39.3 63.25))",Otter,3.38333333333333,Greenland Sea,55B0,7603:239:122:4,63.275,-39.275
"POLYGON ((-30.35 66.25,-30.35 66.3,-30.3 66.3,-30.3 66.25,-30.35 66.25))",Otter,0.912,Greenland Sea,61B9,7603:360:123:3,66.275,-30.325
"POLYGON ((-30.5 65.55,-30.5 65.6,-30.45 65.6,-30.45 65.55,-30.5 65.55))",Otter,7.10082,Greenland Sea,60B9,7603:350:354:4,65.575,-30.475
"POLYGON ((-25 68.3,-25 68.35,-24.95 68.35,-24.95 68.3,-25 68.3))",Otter,30.8175,Greenland Sea,65C5,7602:384:239:2,68.325,-24.975
"POLYGON ((-37.9 64.35,-37.9 64.4,-37.85 64.4,-37.85 64.35,-37.9 64.35))",Otter,0.9,Greenland Sea,57B2,7603:247:238:4,64.375,-37.875
"POLYGON ((-30.7 66.6,-30.7 66.65,-30.65 66.65,-30.65 66.6,-30.7 66.6))",Otter,2.2272,Greenland Sea,62B9,7603:360:466:2,66.625,-30.675
"POLYGON ((-33.35 64.5,-33.35 64.55,-33.3 64.55,-33.3 64.5,-33.35 64.5))",Otter,0.75,Greenland Sea,58B6,7603:143:353:1,64.525,-33.325
"POLYGON ((-30.05 65.7,-30.05 65.75,-30 65.75,-30 65.7,-30.05 65.7))",Otter,7.2528,Greenland Sea,60B9,7603:350:370:1,65.725,-30.025
"POLYGON ((-40.45 62.15,-40.45 62.2,-40.4 62.2,-40.4 62.15,-40.45 62.15))",Otter,101.608833333333,Greenland Sea,53A3,7604:120:114:3,62.175,-40.425
"POLYGON ((-36 64.15,-36 64.2,-35.95 64.2,-35.95 64.15,-36 64.15))",Otter,1.9,Greenland Sea,57B4,7603:245:219:4,64.175,-35.975
"POLYGON ((-30.25 66.55,-30.25 66.6,-30.2 66.6,-30.2 66.55,-30.25 66.55))",Otter,0.58875,Greenland Sea,62B9,7603:360:352:3,66.575,-30.225
"POLYGON ((-26.4 67.4,-26.4 67.45,-26.35 67.45,-26.35 67.4,-26.4 67.4))",Otter,6.965,Greenland Sea,63C3,7602:476:143:2,67.425,-26.375
"POLYGON ((-30.3 65.65,-30.3 65.7,-30.25 65.7,-30.25 65.65,-30.3 65.65))",Otter,0.9,Greenland Sea,60B9,7603:350:362:4,65.675,-30.275
"POLYGON ((-37.8 64.35,-37.8 64.4,-37.75 64.4,-37.75 64.35,-37.8 64.35))",Otter,1.65,Greenland Sea,57B2,7603:247:237:4,64.375,-37.775
"POLYGON ((-26.25 67.4,-26.25 67.45,-26.2 67.45,-26.2 67.4,-26.25 67.4))",Otter,58.8425,Greenland Sea,63C3,7602:476:142:1,67.425,-26.225
"POLYGON ((-40.7 62.4,-40.7 62.45,-40.65 62.45,-40.65 62.4,-40.7 62.4))",Otter,0.75,Greenland Sea,53A3,7604:120:246:2,62.425,-40.675
"POLYGON ((-39.75 63.2,-39.75 63.25,-39.7 63.25,-39.7 63.2,-39.75 63.2))",Otter,218.99575,Greenland Sea,55B0,7603:239:227:1,63.225,-39.725
"POLYGON ((-29.35 65.9,-29.35 65.95,-29.3 65.95,-29.3 65.9,-29.35 65.9))",Otter,1.8,Greenland Sea,60C0,7602:459:393:1,65.925,-29.325
"POLYGON ((-37.15 64.45,-37.15 64.5,-37.1 64.5,-37.1 64.45,-37.15 64.45))",Otter,1,Greenland Sea,57B2,7603:247:141:3,64.475,-37.125
"POLYGON ((-39.9 62.05,-39.9 62.1,-39.85 62.1,-39.85 62.05,-39.9 62.05))",Otter,0.75,Greenland Sea,53B0,7603:229:208:4,62.075,-39.875
"POLYGON ((-35.6 64.55,-35.6 64.6,-35.55 64.6,-35.55 64.55,-35.6 64.55))",Otter,0.45,Greenland Sea,58B4,7603:245:455:4,64.575,-35.575
"POLYGON ((-40.4 62.8,-40.4 62.85,-40.35 62.85,-40.35 62.8,-40.4 62.8))",Otter,41.9766666666667,Greenland Sea,54A3,7604:120:383:2,62.825,-40.375
"POLYGON ((-40.55 62.45,-40.55 62.5,-40.5 62.5,-40.5 62.45,-40.55 62.45))",Otter,3.63,Greenland Sea,53A3,7604:120:245:3,62.475,-40.525
"POLYGON ((-30.15 65.45,-30.15 65.5,-30.1 65.5,-30.1 65.45,-30.15 65.45))",Otter,5.145,Greenland Sea,59B9,7603:350:141:3,65.475,-30.125
"POLYGON ((-40.95 62.15,-40.95 62.2,-40.9 62.2,-40.9 62.15,-40.95 62.15))",Otter,0.93,Greenland Sea,53A3,7604:120:219:3,62.175,-40.925
"POLYGON ((-30.8 65.45,-30.8 65.5,-30.75 65.5,-30.75 65.45,-30.8 65.45))",Otter,12.72132,Greenland Sea,59B9,7603:350:247:4,65.475,-30.775
"POLYGON ((-40.05 62.95,-40.05 63.0,-40 63.0,-40 62.95,-40.05 62.95))",Otter,1.5,Greenland Sea,54A3,7604:120:390:3,62.975,-40.025
"POLYGON ((-23.55 68.7,-23.55 68.75,-23.5 68.75,-23.5 68.7,-23.55 68.7))",Otter,6.085,Greenland Sea,66C6,7602:383:475:1,68.725,-23.525
"POLYGON ((-28.05 66.65,-28.05 66.7,-28 66.7,-28 66.65,-28.05 66.65))",Otter,0.9,Greenland Sea,62C1,7602:468:360:3,66.675,-28.025
"POLYGON ((-30.8 65.95,-30.8 66.0,-30.75 66.0,-30.75 65.95,-30.8 65.95))",Otter,2.41231666675,Greenland Sea,60B9,7603:350:497:4,65.975,-30.775
"POLYGON ((-30.05 65.45,-30.05 65.5,-30 65.5,-30 65.45,-30.05 65.45))",Otter,4.365,Greenland Sea,59B9,7603:350:140:3,65.475,-30.025
"POLYGON ((-39.55 63.35,-39.55 63.4,-39.5 63.4,-39.5 63.35,-39.55 63.35))",Otter,0.75,Greenland Sea,55B0,7603:239:235:3,63.375,-39.525
"POLYGON ((-39.55 63.2,-39.55 63.25,-39.5 63.25,-39.5 63.2,-39.55 63.2))",Otter,28.4533333333333,Greenland Sea,55B0,7603:239:225:1,63.225,-39.525
"POLYGON ((-30 66.55,-30 66.6,-29.95 66.6,-29.95 66.55,-30 66.55))",Otter,1.87575,Greenland Sea,62C0,7602:469:459:4,66.575,-29.975
"POLYGON ((-29.8 65.6,-29.8 65.65,-29.75 65.65,-29.75 65.6,-29.8 65.6))",Otter,0.82,Greenland Sea,60C0,7602:459:467:2,65.625,-29.775
"POLYGON ((-30.4 66.1,-30.4 66.15,-30.35 66.15,-30.35 66.1,-30.4 66.1))",Otter,0.9272,Greenland Sea,61B9,7603:360:113:2,66.125,-30.375
"POLYGON ((-35.35 64.4,-35.35 64.45,-35.3 64.45,-35.3 64.4,-35.35 64.4))",Otter,28.5819166666667,Greenland Sea,57B4,7603:245:143:1,64.425,-35.325
"POLYGON ((-30.6 66.85,-30.6 66.9,-30.55 66.9,-30.55 66.85,-30.6 66.85))",Otter,2.82940833325,Greenland Sea,62B9,7603:360:485:4,66.875,-30.575
"POLYGON ((-35.7 64.3,-35.7 64.35,-35.65 64.35,-35.65 64.3,-35.7 64.3))",Otter,28.3558333333333,Greenland Sea,57B4,7603:245:236:2,64.325,-35.675
"POLYGON ((-39.65 63.3,-39.65 63.35,-39.6 63.35,-39.6 63.3,-39.65 63.3))",Otter,2.205,Greenland Sea,55B0,7603:239:236:1,63.325,-39.625
"POLYGON ((-30.5 66.25,-30.5 66.3,-30.45 66.3,-30.45 66.25,-30.5 66.25))",Otter,5.01730833325,Greenland Sea,61B9,7603:360:124:4,66.275,-30.475
"POLYGON ((-25.7 67.85,-25.7 67.9,-25.65 67.9,-25.65 67.85,-25.7 67.85))",Otter,25.475,Greenland Sea,64C4,7602:475:486:4,67.875,-25.675
"POLYGON ((-35.3 64.6,-35.3 64.65,-35.25 64.65,-35.25 64.6,-35.3 64.6))",Otter,0.9,Greenland Sea,58B4,7603:245:362:2,64.625,-35.275
"POLYGON ((-30.2 65.6,-30.2 65.65,-30.15 65.65,-30.15 65.6,-30.2 65.6))",Otter,9.87852,Greenland Sea,60B9,7603:350:361:2,65.625,-30.175
"POLYGON ((-30.7 66.1,-30.7 66.15,-30.65 66.15,-30.65 66.1,-30.7 66.1))",Otter,7.4365,Greenland Sea,61B9,7603:360:216:2,66.125,-30.675
"POLYGON ((-37.65 63.45,-37.65 63.5,-37.6 63.5,-37.6 63.45,-37.65 63.45))",Otter,3.25,Greenland Sea,55B2,7603:237:246:3,63.475,-37.625
"POLYGON ((-30 65.5,-30 65.55,-29.95 65.55,-29.95 65.5,-30 65.5))",Otter,0.9,Greenland Sea,60C0,7602:459:459:2,65.525,-29.975
"POLYGON ((-35.3 64.4,-35.3 64.45,-35.25 64.45,-35.25 64.4,-35.3 64.4))",Otter,21.9825,Greenland Sea,57B4,7603:245:142:2,64.425,-35.275
"POLYGON ((-30.65 65.85,-30.65 65.9,-30.6 65.9,-30.6 65.85,-30.65 65.85))",Otter,0.4712,Greenland Sea,60B9,7603:350:486:3,65.875,-30.625
"POLYGON ((-30.1 65.6,-30.1 65.65,-30.05 65.65,-30.05 65.6,-30.1 65.6))",Otter,39.1205,Greenland Sea,60B9,7603:350:360:2,65.625,-30.075
"POLYGON ((-30.5 65.6,-30.5 65.65,-30.45 65.65,-30.45 65.6,-30.5 65.6))",Otter,1.7991,Greenland Sea,60B9,7603:350:364:2,65.625,-30.475
"POLYGON ((-40.65 62.55,-40.65 62.6,-40.6 62.6,-40.6 62.55,-40.65 62.55))",Otter,1.8,Greenland Sea,54A3,7604:120:456:3,62.575,-40.625
